detalle_id,venta_id,producto_id,cantidad,precio_unitario,subtotal
775,775,75,3,11293.75,33881.25
776,776,76,4,11431.00,45724.00
777,777,77,1,11568.25,11568.25
778,778,78,2,11705.50,23411.00
779,779,79,3,11842.75,35528.25
780,780,80,4,11980.00,47920.00
781,781,81,1,12117.25,12117.25
782,782,82,2,12254.50,24509.00
783,783,83,3,12391.75,37175.25
784,784,84,4,12529.00,50116.00
785,785,85,1,12666.25,12666.25
786,786,86,2,12803.50,25607.00
787,787,87,3,12940.75,38822.25
788,788,88,4,13078.00,52312.00
789,789,89,1,13215.25,13215.25
790,790,90,2,13352.50,26705.00
791,791,91,3,13489.75,40469.25
792,792,92,4,13627.00,54508.00
793,793,93,1,13764.25,13764.25
794,794,94,2,13901.50,27803.00
795,795,95,3,14038.75,42116.25
796,796,96,4,14176.00,56704.00
797,797,97,1,14313.25,14313.25
798,798,98,2,14450.50,28901.00
799,799,99,3,14587.75,43763.25
800,800,100,4,14725.00,58900.00
801,801,1,1,1137.25,1137.25
802,802,2,2,1274.50,2549.00
803,803,3,3,1411.75,4235.25
804,804,4,4,1549.00,6196.00
805,805,5,1,1686.25,1686.25
806,806,6,2,1823.50,3647.00
807,807,7,3,1960.75,5882.25
808,808,8,4,2098.00,8392.00
809,809,9,1,2235.25,2235.25
810,810,10,2,2372.50,4745.00
811,811,11,3,2509.75,7529.25
812,812,12,4,2647.00,10588.00
813,813,13,1,2784.25,2784.25
814,814,14,2,2921.50,5843.00
815,815,15,3,3058.75,9176.25
816,816,16,4,3196.00,12784.00
817,817,17,1,3333.25,3333.25
818,818,18,2,3470.50,6941.00
819,819,19,3,3607.75,10823.25
820,820,20,4,3745.00,14980.00
821,821,21,1,3882.25,3882.25
822,822,22,2,4019.50,8039.00
823,823,23,3,4156.75,12470.25
824,824,24,4,4294.00,17176.00
825,825,25,1,4431.25,4431.25
826,826,26,2,4568.50,9137.00
827,827,27,3,4705.75,14117.25
828,828,28,4,4843.00,19372.00
829,829,29,1,4980.25,4980.25
830,830,30,2,5117.50,10235.00
831,831,31,3,5254.75,15764.25
832,832,32,4,5392.00,21568.00
833,833,33,1,5529.25,5529.25
834,834,34,2,5666.50,11333.00
835,835,35,3,5803.75,17411.25
836,836,36,4,5941.00,23764.00
837,837,37,1,6078.25,6078.25
838,838,38,2,6215.50,12431.00
839,839,39,3,6352.75,19058.25
840,840,40,4,6490.00,25960.00
841,841,41,1,6627.25,6627.25
842,842,42,2,6764.50,13529.00
843,843,43,3,6901.75,20705.25
844,844,44,4,7039.00,28156.00
845,845,45,1,7176.25,7176.25
846,846,46,2,7313.50,14627.00
847,847,47,3,7450.75,22352.25
848,848,48,4,7588.00,30352.00
849,849,49,1,7725.25,7725.25
850,850,50,2,7862.50,15725.00
851,851,51,3,7999.75,23999.25
852,852,52,4,8137.00,32548.00
853,853,53,1,8274.25,8274.25
854,854,54,2,8411.50,16823.00
855,855,55,3,8548.75,25646.25
856,856,56,4,8686.00,34744.00
857,857,57,1,8823.25,8823.25
858,858,58,2,8960.50,17921.00
859,859,59,3,9097.75,27293.25
860,860,60,4,9235.00,36940.00
861,861,61,1,9372.25,9372.25
862,862,62,2,9509.50,19019.00
863,863,63,3,9646.75,28940.25
864,864,64,4,9784.00,39136.00
865,865,65,1,9921.25,9921.25
866,866,66,2,10058.50,20117.00
867,867,67,3,10195.75,30587.25
868,868,68,4,10333.00,41332.00
869,869,69,1,10470.25,10470.25
870,870,70,2,10607.50,21215.00
871,871,71,3,10744.75,32234.25
872,872,72,4,10882.00,43528.00
873,873,73,1,11019.25,11019.25
874,874,74,2,11156.50,22313.00
875,875,75,3,11293.75,33881.25
876,876,76,4,11431.00,45724.00
877,877,77,1,11568.25,11568.25
878,878,78,2,11705.50,23411.00
879,879,79,3,11842.75,35528.25
880,880,80,4,11980.00,47920.00
881,881,81,1,12117.25,12117.25
882,882,82,2,12254.50,24509.00
883,883,83,3,12391.75,37175.25
884,884,84,4,12529.00,50116.00
885,885,85,1,12666.25,12666.25
886,886,86,2,12803.50,25607.00
887,887,87,3,12940.75,38822.25
888,888,88,4,13078.00,52312.00
889,889,89,1,13215.25,13215.25
890,890,90,2,13352.50,26705.00
891,891,91,3,13489.75,40469.25
892,892,92,4,13627.00,54508.00
893,893,93,1,13764.25,13764.25
894,894,94,2,13901.50,27803.00
895,895,95,3,14038.75,42116.25
896,896,96,4,14176.00,56704.00
897,897,97,1,14313.25,14313.25
898,898,98,2,14450.50,28901.00
899,899,99,3,14587.75,43763.25
900,900,100,4,14725.00,58900.00
901,901,1,1,1137.25,1137.25
902,902,2,2,1274.50,2549.00
903,903,3,3,1411.75,4235.25
904,904,4,4,1549.00,6196.00
905,905,5,1,1686.25,1686.25
906,906,6,2,1823.50,3647.00
907,907,7,3,1960.75,5882.25
908,908,8,4,2098.00,8392.00
909,909,9,1,2235.25,2235.25
910,910,10,2,2372.50,4745.00
911,911,11,3,2509.75,7529.25
912,912,12,4,2647.00,10588.00
913,913,13,1,2784.25,2784.25
914,914,14,2,2921.50,5843.00
915,915,15,3,3058.75,9176.25
916,916,16,4,3196.00,12784.00
917,917,17,1,3333.25,3333.25
918,918,18,2,3470.50,6941.00
919,919,19,3,3607.75,10823.25
920,920,20,4,3745.00,14980.00
921,921,21,1,3882.25,3882.25
922,922,22,2,4019.50,8039.00
923,923,23,3,4156.75,12470.25
924,924,24,4,4294.00,17176.00
925,925,25,1,4431.25,4431.25
926,926,26,2,4568.50,9137.00
927,927,27,3,4705.75,14117.25
928,928,28,4,4843.00,19372.00
929,929,29,1,4980.25,4980.25
930,930,30,2,5117.50,10235.00
931,931,31,3,5254.75,15764.25
932,932,32,4,5392.00,21568.00
933,933,33,1,5529.25,5529.25
934,934,34,2,5666.50,11333.00
935,935,35,3,5803.75,17411.25
936,936,36,4,5941.00,23764.00
937,937,37,1,6078.25,6078.25
938,938,38,2,6215.50,12431.00
939,939,39,3,6352.75,19058.25
940,940,40,4,6490.00,25960.00
941,941,41,1,6627.25,6627.25
942,942,42,2,6764.50,13529.00
943,943,43,3,6901.75,20705.25
944,944,44,4,7039.00,28156.00
945,945,45,1,7176.25,7176.25
946,946,46,2,7313.50,14627.00
947,947,47,3,7450.75,22352.25
948,948,48,4,7588.00,30352.00
949,949,49,1,7725.25,7725.25
950,950,50,2,7862.50,15725.00
951,951,51,3,7999.75,23999.25
952,952,52,4,8137.00,32548.00
953,953,53,1,8274.25,8274.25
954,954,54,2,8411.50,16823.00
955,955,55,3,8548.75,25646.25
956,956,56,4,8686.00,34744.00
957,957,57,1,8823.25,8823.25
958,958,58,2,8960.50,17921.00
959,959,59,3,9097.75,27293.25
960,960,60,4,9235.00,36940.00
961,961,61,1,9372.25,9372.25
962,962,62,2,9509.50,19019.00
963,963,63,3,9646.75,28940.25
964,964,64,4,9784.00,39136.00
965,965,65,1,9921.25,9921.25
966,966,66,2,10058.50,20117.00
967,967,67,3,10195.75,30587.25
968,968,68,4,10333.00,41332.00
969,969,69,1,10470.25,10470.25
970,970,70,2,10607.50,21215.00
971,971,71,3,10744.75,32234.25
972,972,72,4,10882.00,43528.00
973,973,73,1,11019.25,11019.25
974,974,74,2,11156.50,22313.00
975,975,75,3,11293.75,33881.25
976,976,76,4,11431.00,45724.00
977,977,77,1,11568.25,11568.25
978,978,78,2,11705.50,23411.00
979,979,79,3,11842.75,35528.25
980,980,80,4,11980.00,47920.00
981,981,81,1,12117.25,12117.25
982,982,82,2,12254.50,24509.00
983,983,83,3,12391.75,37175.25
984,984,84,4,12529.00,50116.00
985,985,85,1,12666.25,12666.25
986,986,86,2,12803.50,25607.00
987,987,87,3,12940.75,38822.25
988,988,88,4,13078.00,52312.00
989,989,89,1,13215.25,13215.25
990,990,90,2,13352.50,26705.00
991,991,91,3,13489.75,40469.25
992,992,92,4,13627.00,54508.00
993,993,93,1,13764.25,13764.25
994,994,94,2,13901.50,27803.00
995,995,95,3,14038.75,42116.25
996,996,96,4,14176.00,56704.00
997,997,97,1,14313.25,14313.25
998,998,98,2,14450.50,28901.00
999,999,99,3,14587.75,43763.25
1000,1000,100,4,14725.00,58900.00
1001,1001,1,1,1137.25,1137.25
1002,1002,2,2,1274.50,2549.00
1003,1003,3,3,1411.75,4235.25
1004,1004,4,4,1549.00,6196.00
1005,1005,5,1,1686.25,1686.25
1006,1006,6,2,1823.50,3647.00
1007,1007,7,3,1960.75,5882.25
1008,1008,8,4,2098.00,8392.00
1009,1009,9,1,2235.25,2235.25
1010,1010,10,2,2372.50,4745.00
1011,1011,11,3,2509.75,7529.25
1012,1012,12,4,2647.00,10588.00
1013,1013,13,1,2784.25,2784.25
1014,1014,14,2,2921.50,5843.00
1015,1015,15,3,3058.75,9176.25
1016,1016,16,4,3196.00,12784.00
1017,1017,17,1,3333.25,3333.25
1018,1018,18,2,3470.50,6941.00
1019,1019,19,3,3607.75,10823.25
1020,1020,20,4,3745.00,14980.00
1021,1021,21,1,3882.25,3882.25
1022,1022,22,2,4019.50,8039.00
1023,1023,23,3,4156.75,12470.25
1024,1024,24,4,4294.00,17176.00
1025,1025,25,1,4431.25,4431.25
1026,1026,26,2,4568.50,9137.00
1027,1027,27,3,4705.75,14117.25
1028,1028,28,4,4843.00,19372.00
1029,1029,29,1,4980.25,4980.25
1030,1030,30,2,5117.50,10235.00
1031,1031,31,3,5254.75,15764.25
1032,1032,32,4,5392.00,21568.00
1033,1033,33,1,5529.25,5529.25
1034,1034,34,2,5666.50,11333.00
1035,1035,35,3,5803.75,17411.25
1036,1036,36,4,5941.00,23764.00
1037,1037,37,1,6078.25,6078.25
1038,1038,38,2,6215.50,12431.00
1039,1039,39,3,6352.75,19058.25
1040,1040,40,4,6490.00,25960.00
1041,1041,41,1,6627.25,6627.25
1042,1042,42,2,6764.50,13529.00
1043,1043,43,3,6901.75,20705.25
1044,1044,44,4,7039.00,28156.00
1045,1045,45,1,7176.25,7176.25
1046,1046,46,2,7313.50,14627.00
1047,1047,47,3,7450.75,22352.25
1048,1048,48,4,7588.00,30352.00
1049,1049,49,1,7725.25,7725.25
1050,1050,50,2,7862.50,15725.00
1051,1051,51,3,7999.75,23999.25
1052,1052,52,4,8137.00,32548.00
1053,1053,53,1,8274.25,8274.25
1054,1054,54,2,8411.50,16823.00
1055,1055,55,3,8548.75,25646.25
1056,1056,56,4,8686.00,34744.00
1057,1057,57,1,8823.25,8823.25
1058,1058,58,2,8960.50,17921.00
1059,1059,59,3,9097.75,27293.25
1060,1060,60,4,9235.00,36940.00
1061,1061,61,1,9372.25,9372.25
1062,1062,62,2,9509.50,19019.00
1063,1063,63,3,9646.75,28940.25
1064,1064,64,4,9784.00,39136.00
1065,1065,65,1,9921.25,9921.25
1066,1066,66,2,10058.50,20117.00
1067,1067,67,3,10195.75,30587.25
1068,1068,68,4,10333.00,41332.00
1069,1069,69,1,10470.25,10470.25
1070,1070,70,2,10607.50,21215.00
1071,1071,71,3,10744.75,32234.25
1072,1072,72,4,10882.00,43528.00
1073,1073,73,1,11019.25,11019.25
1074,1074,74,2,11156.50,22313.00
1075,1075,75,3,11293.75,33881.25
1076,1076,76,4,11431.00,45724.00
1077,1077,77,1,11568.25,11568.25
1078,1078,78,2,11705.50,23411.00
1079,1079,79,3,11842.75,35528.25
1080,1080,80,4,11980.00,47920.00
1081,1081,81,1,12117.25,12117.25
1082,1082,82,2,12254.50,24509.00
1083,1083,83,3,12391.75,37175.25
1084,1084,84,4,12529.00,50116.00
1085,1085,85,1,12666.25,12666.25
1086,1086,86,2,12803.50,25607.00
1087,1087,87,3,12940.75,38822.25
1088,1088,88,4,13078.00,52312.00
1089,1089,89,1,13215.25,13215.25
1090,1090,90,2,13352.50,26705.00
1091,1091,91,3,13489.75,40469.25
1092,1092,92,4,13627.00,54508.00
1093,1093,93,1,13764.25,13764.25
1094,1094,94,2,13901.50,27803.00
1095,1095,95,3,14038.75,42116.25
1096,1096,96,4,14176.00,56704.00
1097,1097,97,1,14313.25,14313.25
1098,1098,98,2,14450.50,28901.00
1099,1099,99,3,14587.75,43763.25
1100,1100,100,4,14725.00,58900.00
1101,1101,1,1,1137.25,1137.25
1102,1102,2,2,1274.50,2549.00
1103,1103,3,3,1411.75,4235.25
1104,1104,4,4,1549.00,6196.00
1105,1105,5,1,1686.25,1686.25
1106,1106,6,2,1823.50,3647.00
1107,1107,7,3,1960.75,5882.25
1108,1108,8,4,2098.00,8392.00
1109,1109,9,1,2235.25,2235.25
1110,1110,10,2,2372.50,4745.00
1111,1111,11,3,2509.75,7529.25
1112,1112,12,4,2647.00,10588.00
1113,1113,13,1,2784.25,2784.25
1114,1114,14,2,2921.50,5843.00
1115,1115,15,3,3058.75,9176.25
1116,1116,16,4,3196.00,12784.00
1117,1117,17,1,3333.25,3333.25
1118,1118,18,2,3470.50,6941.00
1119,1119,19,3,3607.75,10823.25
1120,1120,20,4,3745.00,14980.00
1121,1121,21,1,3882.25,3882.25
1122,1122,22,2,4019.50,8039.00
1123,1123,23,3,4156.75,12470.25
1124,1124,24,4,4294.00,17176.00
1125,1125,25,1,4431.25,4431.25
1126,1126,26,2,4568.50,9137.00
1127,1127,27,3,4705.75,14117.25
1128,1128,28,4,4843.00,19372.00
1129,1129,29,1,4980.25,4980.25
1130,1130,30,2,5117.50,10235.00
1131,1131,31,3,5254.75,15764.25
1132,1132,32,4,5392.00,21568.00
1133,1133,33,1,5529.25,5529.25
1134,1134,34,2,5666.50,11333.00
1135,1135,35,3,5803.75,17411.25
1136,1136,36,4,5941.00,23764.00
1137,1137,37,1,6078.25,6078.25
1138,1138,38,2,6215.50,12431.00
1139,1139,39,3,6352.75,19058.25
1140,1140,40,4,6490.00,25960.00
1141,1141,41,1,6627.25,6627.25
1142,1142,42,2,6764.50,13529.00
1143,1143,43,3,6901.75,20705.25
1144,1144,44,4,7039.00,28156.00
1145,1145,45,1,7176.25,7176.25
1146,1146,46,2,7313.50,14627.00
1147,1147,47,3,7450.75,22352.25
1148,1148,48,4,7588.00,30352.00
1149,1149,49,1,7725.25,7725.25
1150,1150,50,2,7862.50,15725.00
1151,1151,51,3,7999.75,23999.25
1152,1152,52,4,8137.00,32548.00
1153,1153,53,1,8274.25,8274.25
1154,1154,54,2,8411.50,16823.00
1155,1155,55,3,8548.75,25646.25
1156,1156,56,4,8686.00,34744.00
1157,1157,57,1,8823.25,8823.25
1158,1158,58,2,8960.50,17921.00
1159,1159,59,3,9097.75,27293.25
1160,1160,60,4,9235.00,36940.00
1161,1161,61,1,9372.25,9372.25
1162,1162,62,2,9509.50,19019.00
1163,1163,63,3,9646.75,28940.25
1164,1164,64,4,9784.00,39136.00
1165,1165,65,1,9921.25,9921.25
1166,1166,66,2,10058.50,20117.00
1167,1167,67,3,10195.75,30587.25
1168,1168,68,4,10333.00,41332.00
1169,1169,69,1,10470.25,10470.25
1170,1170,70,2,10607.50,21215.00
1171,1171,71,3,10744.75,32234.25
1172,1172,72,4,10882.00,43528.00
1173,1173,73,1,11019.25,11019.25
1174,1174,74,2,11156.50,22313.00
1175,1175,75,3,11293.75,33881.25
1176,1176,76,4,11431.00,45724.00
1177,1177,77,1,11568.25,11568.25
1178,1178,78,2,11705.50,23411.00
1179,1179,79,3,11842.75,35528.25
1180,1180,80,4,11980.00,47920.00
1181,1181,81,1,12117.25,12117.25
1182,1182,82,2,12254.50,24509.00
1183,1183,83,3,12391.75,37175.25
1184,1184,84,4,12529.00,50116.00
1185,1185,85,1,12666.25,12666.25
1186,1186,86,2,12803.50,25607.00
1187,1187,87,3,12940.75,38822.25
1188,1188,88,4,13078.00,52312.00
1189,1189,89,1,13215.25,13215.25
1190,1190,90,2,13352.50,26705.00
1191,1191,91,3,13489.75,40469.25
1192,1192,92,4,13627.00,54508.00
1193,1193,93,1,13764.25,13764.25
1194,1194,94,2,13901.50,27803.00
1195,1195,95,3,14038.75,42116.25
1196,1196,96,4,14176.00,56704.00
1197,1197,97,1,14313.25,14313.25
1198,1198,98,2,14450.50,28901.00
1199,1199,99,3,14587.75,43763.25
1200,1200,100,4,14725.00,58900.00
1201,1201,1,1,1137.25,1137.25
1202,1202,2,2,1274.50,2549.00
1203,1203,3,3,1411.75,4235.25
1204,1204,4,4,1549.00,6196.00
1205,1205,5,1,1686.25,1686.25
1206,1206,6,2,1823.50,3647.00
1207,1207,7,3,1960.75,5882.25
1208,1208,8,4,2098.00,8392.00
1209,1209,9,1,2235.25,2235.25
1210,1210,10,2,2372.50,4745.00
1211,1211,11,3,2509.75,7529.25
1212,1212,12,4,2647.00,10588.00
1213,1213,13,1,2784.25,2784.25
1214,1214,14,2,2921.50,5843.00
1215,1215,15,3,3058.75,9176.25
1216,1216,16,4,3196.00,12784.00
1217,1217,17,1,3333.25,3333.25
1218,1218,18,2,3470.50,6941.00
1219,1219,19,3,3607.75,10823.25
1220,1220,20,4,3745.00,14980.00
1221,1221,21,1,3882.25,3882.25
1222,1222,22,2,4019.50,8039.00
1223,1223,23,3,4156.75,12470.25
1224,1224,24,4,4294.00,17176.00
1225,1225,25,1,4431.25,4431.25
1226,1226,26,2,4568.50,9137.00
1227,1227,27,3,4705.75,14117.25
1228,1228,28,4,4843.00,19372.00
1229,1229,29,1,4980.25,4980.25
1230,1230,30,2,5117.50,10235.00
1231,1231,31,3,5254.75,15764.25
1232,1232,32,4,5392.00,21568.00
1233,1233,33,1,5529.25,5529.25
1234,1234,34,2,5666.50,11333.00
1235,1235,35,3,5803.75,17411.25
1236,1236,36,4,5941.00,23764.00
1237,1237,37,1,6078.25,6078.25
1238,1238,38,2,6215.50,12431.00
1239,1239,39,3,6352.75,19058.25
1240,1240,40,4,6490.00,25960.00
1241,1241,41,1,6627.25,6627.25
1242,1242,42,2,6764.50,13529.00
1243,1243,43,3,6901.75,20705.25
1244,1244,44,4,7039.00,28156.00
1245,1245,45,1,7176.25,7176.25
1246,1246,46,2,7313.50,14627.00
1247,1247,47,3,7450.75,22352.25
1248,1248,48,4,7588.00,30352.00
1249,1249,49,1,7725.25,7725.25
1250,1250,50,2,7862.50,15725.00
1251,1251,51,3,7999.75,23999.25
1252,1252,52,4,8137.00,32548.00
1253,1253,53,1,8274.25,8274.25
1254,1254,54,2,8411.50,16823.00
1255,1255,55,3,8548.75,25646.25
1256,1256,56,4,8686.00,34744.00
1257,1257,57,1,8823.25,8823.25
1258,1258,58,2,8960.50,17921.00
1259,1259,59,3,9097.75,27293.25
1260,1260,60,4,9235.00,36940.00
1261,1261,61,1,9372.25,9372.25
1262,1262,62,2,9509.50,19019.00
1263,1263,63,3,9646.75,28940.25
1264,1264,64,4,9784.00,39136.00
1265,1265,65,1,9921.25,9921.25
1266,1266,66,2,10058.50,20117.00
1267,1267,67,3,10195.75,30587.25
1268,1268,68,4,10333.00,41332.00
1269,1269,69,1,10470.25,10470.25
1270,1270,70,2,10607.50,21215.00
1271,1271,71,3,10744.75,32234.25
1272,1272,72,4,10882.00,43528.00
1273,1273,73,1,11019.25,11019.25
1274,1274,74,2,11156.50,22313.00
1275,1275,75,3,11293.75,33881.25
1276,1276,76,4,11431.00,45724.00
1277,1277,77,1,11568.25,11568.25
1278,1278,78,2,11705.50,23411.00
1279,1279,79,3,11842.75,35528.25
1280,1280,80,4,11980.00,47920.00
1281,1281,81,1,12117.25,12117.25
1282,1282,82,2,12254.50,24509.00
1283,1283,83,3,12391.75,37175.25
1284,1284,84,4,12529.00,50116.00
1285,1285,85,1,12666.25,12666.25
1286,1286,86,2,12803.50,25607.00
1287,1287,87,3,12940.75,38822.25
1288,1288,88,4,13078.00,52312.00
1289,1289,89,1,13215.25,13215.25
1290,1290,90,2,13352.50,26705.00
1291,1291,91,3,13489.75,40469.25
1292,1292,92,4,13627.00,54508.00
1293,1293,93,1,13764.25,13764.25
1294,1294,94,2,13901.50,27803.00
1295,1295,95,3,14038.75,42116.25
1296,1296,96,4,14176.00,56704.00
1297,1297,97,1,14313.25,14313.25
1298,1298,98,2,14450.50,28901.00
1299,1299,99,3,14587.75,43763.25
1300,1300,100,4,14725.00,58900.00
1301,1301,1,1,1137.25,1137.25
1302,1302,2,2,1274.50,2549.00
1303,1303,3,3,1411.75,4235.25
1304,1304,4,4,1549.00,6196.00
1305,1305,5,1,1686.25,1686.25
1306,1306,6,2,1823.50,3647.00
1307,1307,7,3,1960.75,5882.25
1308,1308,8,4,2098.00,8392.00
1309,1309,9,1,2235.25,2235.25
1310,1310,10,2,2372.50,4745.00
1311,1311,11,3,2509.75,7529.25
1312,1312,12,4,2647.00,10588.00
1313,1313,13,1,2784.25,2784.25
1314,1314,14,2,2921.50,5843.00
1315,1315,15,3,3058.75,9176.25
1316,1316,16,4,3196.00,12784.00
1317,1317,17,1,3333.25,3333.25
1318,1318,18,2,3470.50,6941.00
1319,1319,19,3,3607.75,10823.25
1320,1320,20,4,3745.00,14980.00
1321,1321,21,1,3882.25,3882.25
1322,1322,22,2,4019.50,8039.00
1323,1323,23,3,4156.75,12470.25
1324,1324,24,4,4294.00,17176.00
1325,1325,25,1,4431.25,4431.25
1326,1326,26,2,4568.50,9137.00
1327,1327,27,3,4705.75,14117.25
1328,1328,28,4,4843.00,19372.00
1329,1329,29,1,4980.25,4980.25
1330,1330,30,2,5117.50,10235.00
1331,1331,31,3,5254.75,15764.25
1332,1332,32,4,5392.00,21568.00
1333,1333,33,1,5529.25,5529.25
1334,1334,34,2,5666.50,11333.00
1335,1335,35,3,5803.75,17411.25
1336,1336,36,4,5941.00,23764.00
1337,1337,37,1,6078.25,6078.25
1338,1338,38,2,6215.50,12431.00
1339,1339,39,3,6352.75,19058.25
1340,1340,40,4,6490.00,25960.00
1341,1341,41,1,6627.25,6627.25
1342,1342,42,2,6764.50,13529.00
1343,1343,43,3,6901.75,20705.25
1344,1344,44,4,7039.00,28156.00
1345,1345,45,1,7176.25,7176.25
1346,1346,46,2,7313.50,14627.00
1347,1347,47,3,7450.75,22352.25
1348,1348,48,4,7588.00,30352.00
1349,1349,49,1,7725.25,7725.25
1350,1350,50,2,7862.50,15725.00
1351,1351,51,3,7999.75,23999.25
1352,1352,52,4,8137.00,32548.00
1353,1353,53,1,8274.25,8274.25
1354,1354,54,2,8411.50,16823.00
1355,1355,55,3,8548.75,25646.25
1356,1356,56,4,8686.00,34744.00
1357,1357,57,1,8823.25,8823.25
1358,1358,58,2,8960.50,17921.00
1359,1359,59,3,9097.75,27293.25
1360,1360,60,4,9235.00,36940.00
1361,1361,61,1,9372.25,9372.25
1362,1362,62,2,9509.50,19019.00
1363,1363,63,3,9646.75,28940.25
1364,1364,64,4,9784.00,39136.00
1365,1365,65,1,9921.25,9921.25
1366,1366,66,2,10058.50,20117.00
1367,1367,67,3,10195.75,30587.25
1368,1368,68,4,10333.00,41332.00
1369,1369,69,1,10470.25,10470.25
1370,1370,70,2,10607.50,21215.00
1371,1371,71,3,10744.75,32234.25
1372,1372,72,4,10882.00,43528.00
1373,1373,73,1,11019.25,11019.25
1374,1374,74,2,11156.50,22313.00
1375,1375,75,3,11293.75,33881.25
1376,1376,76,4,11431.00,45724.00
1377,1377,77,1,11568.25,11568.25
1378,1378,78,2,11705.50,23411.00
1379,1379,79,3,11842.75,35528.25
1380,1380,80,4,11980.00,47920.00
1381,1381,81,1,12117.25,12117.25
1382,1382,82,2,12254.50,24509.00
1383,1383,83,3,12391.75,37175.25
1384,1384,84,4,12529.00,50116.00
1385,1385,85,1,12666.25,12666.25
1386,1386,86,2,12803.50,25607.00
1387,1387,87,3,12940.75,38822.25
1388,1388,88,4,13078.00,52312.00
1389,1389,89,1,13215.25,13215.25
1390,1390,90,2,13352.50,26705.00
1391,1391,91,3,13489.75,40469.25
1392,1392,92,4,13627.00,54508.00
1393,1393,93,1,13764.25,13764.25
1394,1394,94,2,13901.50,27803.00
1395,1395,95,3,14038.75,42116.25
1396,1396,96,4,14176.00,56704.00
1397,1397,97,1,14313.25,14313.25
1398,1398,98,2,14450.50,28901.00
1399,1399,99,3,14587.75,43763.25
1400,1400,100,4,14725.00,58900.00
1401,1401,1,1,1137.25,1137.25
1402,1402,2,2,1274.50,2549.00
1403,1403,3,3,1411.75,4235.25
1404,1404,4,4,1549.00,6196.00
1405,1405,5,1,1686.25,1686.25
1406,1406,6,2,1823.50,3647.00
1407,1407,7,3,1960.75,5882.25
1408,1408,8,4,2098.00,8392.00
1409,1409,9,1,2235.25,2235.25
1410,1410,10,2,2372.50,4745.00
1411,1411,11,3,2509.75,7529.25
1412,1412,12,4,2647.00,10588.00
1413,1413,13,1,2784.25,2784.25
1414,1414,14,2,2921.50,5843.00
1415,1415,15,3,3058.75,9176.25
1416,1416,16,4,3196.00,12784.00
1417,1417,17,1,3333.25,3333.25
1418,1418,18,2,3470.50,6941.00
1419,1419,19,3,3607.75,10823.25
1420,1420,20,4,3745.00,14980.00
1421,1421,21,1,3882.25,3882.25
1422,1422,22,2,4019.50,8039.00
1423,1423,23,3,4156.75,12470.25
1424,1424,24,4,4294.00,17176.00
1425,1425,25,1,4431.25,4431.25
1426,1426,26,2,4568.50,9137.00
1427,1427,27,3,4705.75,14117.25
1428,1428,28,4,4843.00,19372.00
1429,1429,29,1,4980.25,4980.25
1430,1430,30,2,5117.50,10235.00
1431,1431,31,3,5254.75,15764.25
1432,1432,32,4,5392.00,21568.00
1433,1433,33,1,5529.25,5529.25
1434,1434,34,2,5666.50,11333.00
1435,1435,35,3,5803.75,17411.25
1436,1436,36,4,5941.00,23764.00
1437,1437,37,1,6078.25,6078.25
1438,1438,38,2,6215.50,12431.00
1439,1439,39,3,6352.75,19058.25
1440,1440,40,4,6490.00,25960.00
1441,1441,41,1,6627.25,6627.25
1442,1442,42,2,6764.50,13529.00
1443,1443,43,3,6901.75,20705.25
1444,1444,44,4,7039.00,28156.00
1445,1445,45,1,7176.25,7176.25
1446,1446,46,2,7313.50,14627.00
1447,1447,47,3,7450.75,22352.25
1448,1448,48,4,7588.00,30352.00
1449,1449,49,1,7725.25,7725.25
1450,1450,50,2,7862.50,15725.00
1451,1451,51,3,7999.75,23999.25
1452,1452,52,4,8137.00,32548.00
1453,1453,53,1,8274.25,8274.25
1454,1454,54,2,8411.50,16823.00
1455,1455,55,3,8548.75,25646.25
1456,1456,56,4,8686.00,34744.00
1457,1457,57,1,8823.25,8823.25
1458,1458,58,2,8960.50,17921.00
1459,1459,59,3,9097.75,27293.25
1460,1460,60,4,9235.00,36940.00
1461,1461,61,1,9372.25,9372.25
1462,1462,62,2,9509.50,19019.00
1463,1463,63,3,9646.75,28940.25
1464,1464,64,4,9784.00,39136.00
1465,1465,65,1,9921.25,9921.25
1466,1466,66,2,10058.50,20117.00
1467,1467,67,3,10195.75,30587.25
1468,1468,68,4,10333.00,41332.00
1469,1469,69,1,10470.25,10470.25
1470,1470,70,2,10607.50,21215.00
1471,1471,71,3,10744.75,32234.25
1472,1472,72,4,10882.00,43528.00
1473,1473,73,1,11019.25,11019.25
1474,1474,74,2,11156.50,22313.00
1475,1475,75,3,11293.75,33881.25
1476,1476,76,4,11431.00,45724.00
